temperature,humidity,wind_speed,pressure,visibility,dew_point,cloud_cover,region,season,weather_condition
31.8,57,14.93,994.0,1.6,26.2,77,North,Autumn,Stormy
28.3,58,35.55,1013.1,4.9,27.7,83,East,Monsoon,Cloudy
28.7,47,18.13,1006.3,7.7,21.8,26,South,Winter,Stormy
25.3,64,12.61,1018.8,3.4,24.7,46,West,Summer,Stormy
29.5,76,37.65,991.0,6.1,21.3,84,North,Monsoon,Stormy
4.8,34,33.98,996.4,3.5,4.4,65,West,Autumn,Stormy
22.6,88,33.75,1007.0,4.5,21.2,42,East,Winter,Stormy
26.9,88,20.49,1018.2,9.2,24.1,79,West,Winter,Rainy
15.8,76,31.58,1015.2,8.7,9.5,18,West,Winter,Stormy
28.1,42,7.17,1023.5,5.6,18.3,67,West,Monsoon,Stormy
23.4,62,22.93,1014.1,3.1,22.2,9,North,Monsoon,Stormy
39.0,91,39.35,1012.8,2.7,37.6,21,West,Winter,Stormy
37.6,45,11.64,1002.3,9.6,33.9,75,West,Autumn,Sunny
21.3,73,31.77,1010.8,2.8,12.9,65,North,Winter,Stormy
23.8,87,19.62,1012.8,8.3,19.1,1,North,Winter,Stormy
24.4,35,1.59,992.5,4.3,21.2,97,North,Autumn,Cloudy
21.4,44,30.52,1004.1,9.9,15.8,17,East,Autumn,Stormy
26.6,33,6.74,1017.6,4.3,24.0,79,North,Autumn,Stormy
18.9,85,25.26,1014.8,4.2,14.9,18,East,Winter,Stormy
16.0,93,3.43,1010.5,6.7,12.7,88,North,Autumn,Rainy
30.0,97,37.87,1006.9,9.7,22.0,29,North,Monsoon,Stormy
30.0,63,11.67,995.6,9.8,20.8,5,South,Autumn,Stormy
18.6,85,9.06,991.2,7.4,11.0,26,South,Winter,Stormy
32.2,61,5.17,1009.9,7.8,27.8,14,South,Summer,Stormy
19.9,38,37.84,1027.9,6.1,14.9,30,South,Summer,Stormy
27.0,92,28.48,1013.4,7.8,25.7,43,North,Monsoon,Stormy
31.6,62,29.67,1023.2,8.7,24.1,85,North,Summer,Stormy
24.7,50,19.98,1001.2,5.4,18.7,75,East,Summer,Stormy
28.6,84,18.99,1015.8,6.6,19.6,9,North,Summer,Stormy
20.9,86,4.4,1006.0,5.8,18.9,20,East,Monsoon,Stormy
23.4,31,22.39,1005.6,6.1,15.8,46,West,Summer,Stormy
23.4,42,9.88,1020.4,9.0,16.6,54,West,Winter,Stormy
19.0,33,39.09,1011.8,4.2,16.3,94,North,Summer,Cloudy
23.6,79,31.86,999.1,2.9,16.9,35,West,Autumn,Stormy
12.6,77,16.52,1014.0,5.1,3.4,73,North,Summer,Stormy
21.1,59,6.05,1005.8,2.9,11.9,57,East,Summer,Stormy
22.7,58,31.41,998.6,5.5,15.5,18,South,Winter,Stormy
23.0,37,4.88,1003.0,9.1,22.5,86,West,Monsoon,Cloudy
23.1,41,7.57,1033.5,6.6,14.4,63,North,Monsoon,Stormy
24.5,70,8.46,1025.1,8.7,17.9,9,South,Summer,Stormy
28.8,55,22.28,992.9,2.5,25.7,48,East,Winter,Stormy
32.0,79,31.48,1011.1,9.1,30.1,53,North,Summer,Stormy
19.8,31,12.57,1011.8,6.4,18.6,60,West,Monsoon,Stormy
15.4,84,3.39,1010.3,1.3,14.9,58,East,Monsoon,Stormy
16.7,85,18.58,1006.4,6.7,9.2,90,North,Autumn,Rainy
21.1,43,29.92,1020.5,9.6,18.7,1,West,Autumn,Stormy
22.2,35,8.87,1022.4,1.7,22.0,74,East,Winter,Stormy
18.8,90,8.8,1023.5,6.2,14.8,7,East,Winter,Stormy
14.6,41,37.89,1016.3,9.2,9.8,18,South,Monsoon,Stormy
21.4,42,38.17,1019.1,1.1,19.7,79,South,Monsoon,Stormy
26.5,48,39.62,1009.6,6.7,26.1,67,South,Monsoon,Stormy
29.8,73,32.31,997.2,5.3,27.9,13,North,Summer,Stormy
20.5,88,7.53,997.0,4.1,13.7,21,East,Autumn,Stormy
21.7,66,8.48,1004.5,6.6,20.9,16,South,Autumn,Stormy
17.6,54,13.61,1011.0,1.5,12.0,62,West,Monsoon,Stormy
24.7,45,12.73,1000.2,7.8,23.2,25,North,Monsoon,Stormy
18.2,67,38.26,1001.7,1.0,16.2,98,South,Autumn,Stormy
29.6,72,31.56,1009.2,3.8,25.7,35,North,Winter,Stormy
10.7,43,28.96,1021.6,5.5,9.7,44,East,Monsoon,Stormy
22.1,35,7.44,1016.3,4.4,20.4,29,West,Monsoon,Stormy
27.4,52,36.38,1004.4,3.8,23.9,20,East,Winter,Stormy
26.5,89,33.11,1013.5,8.5,23.2,19,West,Monsoon,Stormy
46.5,41,6.55,999.7,9.4,39.0,41,East,Autumn,Sunny
27.8,42,34.85,1004.4,8.9,27.1,89,North,Autumn,Cloudy
17.0,35,10.89,996.4,5.7,8.4,55,East,Winter,Stormy
24.2,92,3.23,1017.3,9.0,16.0,11,West,Autumn,Stormy
10.8,67,26.27,1010.2,9.3,3.1,7,North,Winter,Stormy
24.4,79,26.15,1011.4,4.7,21.3,98,North,Winter,Stormy
18.3,81,3.8,1021.1,3.6,10.1,92,West,Autumn,Rainy
32.3,69,12.75,1003.0,1.9,30.5,62,West,Winter,Stormy
20.6,37,39.71,1017.7,5.3,19.4,55,North,Autumn,Stormy
24.1,90,27.14,1032.8,9.5,23.7,6,West,Winter,Stormy
19.9,37,29.2,1003.2,6.0,10.5,61,East,Winter,Stormy
38.9,63,8.52,997.4,7.0,35.8,60,East,Winter,Stormy
22.4,89,3.15,1000.4,2.0,13.2,9,East,Autumn,Stormy
39.7,86,11.08,1016.9,2.3,37.0,49,North,Monsoon,Stormy
31.5,75,9.96,1030.5,5.2,22.4,19,East,Summer,Stormy
28.9,51,9.38,1030.1,9.6,19.9,27,North,Monsoon,Stormy
27.9,69,7.71,1021.4,4.2,18.7,13,West,Winter,Stormy
28.2,74,22.99,1021.8,8.9,23.2,75,East,Autumn,Stormy
9.6,84,13.12,1017.6,2.1,0.9,7,North,Winter,Stormy
22.8,80,32.81,1020.3,6.6,13.3,6,South,Monsoon,Stormy
31.8,34,7.36,1016.0,6.4,28.6,4,East,Summer,Stormy
24.6,42,18.59,1005.0,8.7,20.4,0,East,Monsoon,Stormy
13.8,57,0.55,1030.1,1.0,6.6,72,North,Autumn,Stormy
24.6,91,19.27,1026.4,2.7,21.6,81,North,Autumn,Rainy
38.6,53,2.23,1005.2,3.0,31.1,9,West,Monsoon,Sunny
35.0,36,39.11,1019.5,9.5,34.3,57,North,Monsoon,Sunny
24.5,67,31.62,1027.6,2.4,19.3,64,West,Summer,Stormy
32.6,66,19.6,1017.2,1.3,31.4,59,South,Winter,Stormy
22.1,97,3.46,1010.9,5.8,19.2,19,West,Autumn,Stormy
11.4,71,23.7,1027.3,5.8,8.8,57,East,Autumn,Stormy
17.6,34,30.35,1015.6,8.6,9.2,42,North,Summer,Stormy
37.5,93,7.63,1006.7,9.5,35.6,28,South,Autumn,Stormy
22.8,79,22.73,1001.5,5.8,14.7,1,South,Autumn,Stormy
23.1,44,32.57,983.7,9.4,15.2,25,North,Monsoon,Stormy
22.6,82,30.73,1032.7,7.5,17.6,74,East,Monsoon,Rainy
40.2,54,32.12,1004.6,3.4,37.9,88,North,Summer,Cloudy
38.0,38,35.17,1022.6,9.4,35.7,97,North,Autumn,Cloudy
42.8,67,37.51,1003.8,7.0,38.2,58,North,Summer,Stormy
23.7,51,16.22,1014.7,4.7,23.6,0,West,Winter,Stormy
27.4,78,22.75,1017.5,7.1,22.1,30,South,Winter,Stormy
12.9,97,31.63,1000.6,4.6,3.4,37,South,Summer,Stormy
36.8,44,27.89,1022.6,2.0,35.3,21,East,Autumn,Sunny
15.7,94,39.82,1011.0,7.5,10.0,65,South,Winter,Stormy
26.7,83,0.55,1018.5,8.4,17.1,46,North,Autumn,Stormy
16.2,59,14.21,1027.5,7.6,7.6,0,South,Monsoon,Stormy
20.3,49,11.24,1020.4,3.1,11.8,87,East,Summer,Cloudy
18.3,62,10.49,1012.1,9.6,10.1,49,West,Winter,Stormy
20.1,36,8.9,1032.4,1.2,17.0,35,West,Autumn,Stormy
20.7,37,28.36,1012.6,4.0,11.8,44,North,Monsoon,Stormy
20.6,57,3.39,1013.9,3.3,11.2,35,North,Summer,Stormy
31.7,74,29.66,1011.4,1.4,26.7,33,South,Winter,Stormy
16.2,40,27.74,1000.7,4.7,12.7,8,South,Monsoon,Stormy
26.8,60,10.03,999.6,6.6,22.7,75,East,Summer,Stormy
34.7,41,10.11,1007.5,8.9,31.4,83,North,Winter,Cloudy
20.9,80,25.15,1002.9,9.9,18.8,3,East,Autumn,Stormy
19.3,73,30.49,1010.2,8.3,13.1,78,West,Monsoon,Stormy
23.2,79,35.06,1021.3,5.2,17.6,62,South,Monsoon,Stormy
34.4,46,34.09,1008.9,7.5,29.8,3,North,Autumn,Sunny
26.6,64,38.6,1015.2,8.6,25.6,4,South,Monsoon,Stormy
20.8,30,23.26,1007.9,5.2,12.8,9,North,Monsoon,Stormy
28.9,58,36.35,1038.5,8.1,27.2,43,West,Summer,Stormy
16.2,80,32.34,1028.1,5.3,15.1,39,East,Autumn,Stormy
30.5,93,35.79,1010.5,4.5,24.3,35,North,Monsoon,Stormy
28.3,33,0.47,1015.7,5.7,24.3,34,South,Autumn,Stormy
22.5,57,38.64,999.6,7.1,21.9,58,North,Summer,Stormy
18.3,45,18.94,1010.9,7.5,14.7,64,East,Summer,Stormy
17.9,92,31.93,1007.0,4.2,10.2,81,West,Autumn,Rainy
29.3,82,5.09,1020.4,6.1,23.1,30,South,Autumn,Stormy
34.8,46,15.84,1003.7,9.2,31.2,45,West,Winter,Sunny
19.9,69,10.86,1029.6,9.8,18.0,48,West,Summer,Stormy
28.7,42,11.67,1012.3,3.0,22.4,5,East,Monsoon,Stormy
8.3,81,4.93,1004.3,2.7,-0.6,69,North,Summer,Stormy
20.3,87,32.23,1013.3,7.1,13.8,18,North,Summer,Stormy
24.8,66,0.37,1020.4,4.7,16.7,95,North,Winter,Stormy
17.7,90,12.5,1018.2,1.2,12.5,41,North,Autumn,Stormy
17.5,63,6.98,1014.6,4.1,10.3,29,South,Summer,Stormy
19.7,99,23.56,1021.8,8.3,10.7,25,West,Winter,Stormy
27.3,46,10.17,1021.2,8.2,19.6,2,North,Autumn,Stormy
23.5,49,10.36,1021.2,5.5,14.4,32,West,Summer,Stormy
7.1,88,19.53,1010.2,5.3,2.8,49,South,Winter,Stormy
8.0,98,26.11,1010.2,6.2,-1.0,30,South,Summer,Stormy
20.1,62,4.85,1010.9,3.0,13.9,83,South,Monsoon,Stormy
28.7,46,7.02,1008.1,5.7,20.0,67,West,Autumn,Stormy
3.0,86,9.89,1014.1,1.1,2.6,95,North,Autumn,Rainy
21.0,30,38.95,1012.9,5.3,14.4,81,West,Summer,Cloudy
20.8,42,15.89,1029.6,4.0,12.3,9,North,Winter,Stormy
36.1,56,23.96,1008.0,7.1,34.4,21,East,Winter,Sunny
21.9,99,9.66,1003.1,6.7,15.3,62,North,Monsoon,Stormy
28.1,88,19.62,1019.5,4.4,19.9,53,North,Monsoon,Stormy
26.1,35,2.96,1013.7,1.1,23.2,50,North,Winter,Stormy
8.0,52,1.39,1006.1,3.3,3.9,80,South,Autumn,Stormy
31.1,39,18.75,1020.8,6.7,25.4,3,East,Monsoon,Stormy
26.7,80,15.95,1010.2,1.7,21.5,36,North,Summer,Stormy
29.1,48,5.48,1028.2,2.0,28.7,70,East,Summer,Stormy
56.4,80,27.5,1003.5,6.8,55.4,62,West,Autumn,Stormy
8.3,97,39.72,1007.2,7.8,7.3,50,West,Autumn,Stormy
38.8,71,15.83,1014.3,3.9,36.2,7,South,Monsoon,Stormy
22.7,86,24.98,1026.6,5.4,20.2,0,West,Summer,Stormy
27.3,97,38.52,1005.9,9.5,19.9,7,East,Autumn,Stormy
24.6,67,33.26,1016.8,9.5,18.9,82,East,Summer,Stormy
21.6,91,18.54,1001.4,3.8,14.0,80,East,Monsoon,Rainy
20.4,36,29.5,1022.2,8.3,19.7,54,East,Autumn,Stormy
27.6,79,5.13,1006.5,6.3,22.7,8,East,Winter,Stormy
12.9,81,20.48,1019.2,9.8,9.7,50,South,Summer,Stormy
31.0,55,11.16,1019.7,5.3,22.5,15,North,Autumn,Stormy
21.7,55,6.45,994.8,8.0,14.6,52,West,Monsoon,Stormy
16.0,48,17.05,1015.1,7.9,7.3,58,East,Winter,Stormy
21.4,38,5.24,1007.9,5.5,20.9,44,West,Autumn,Stormy
35.1,90,27.96,1018.0,8.2,27.9,36,South,Summer,Stormy
20.7,49,18.25,1004.3,3.3,15.3,90,South,Summer,Cloudy
27.9,79,21.25,1007.2,2.1,19.6,65,North,Monsoon,Stormy
19.2,51,5.86,1025.0,4.8,14.1,63,South,Summer,Stormy
31.1,42,5.59,1024.2,9.5,25.7,35,North,Winter,Stormy
30.5,41,23.34,1003.1,5.5,30.0,75,East,Monsoon,Stormy
39.8,39,39.4,1031.0,6.7,33.1,49,South,Monsoon,Sunny
23.6,94,3.85,987.2,6.6,20.9,98,West,Autumn,Rainy
30.3,59,11.43,1015.1,2.2,30.1,94,South,Monsoon,Cloudy
25.8,37,34.78,1000.2,4.5,25.1,52,South,Autumn,Stormy
35.4,50,2.89,1016.7,7.4,25.8,56,East,Monsoon,Sunny
19.2,51,35.04,1010.4,9.7,15.7,18,North,Autumn,Stormy
31.0,47,20.97,1002.8,2.5,22.3,25,North,Autumn,Stormy
23.4,95,16.33,1005.6,4.7,13.8,99,South,Autumn,Rainy
24.5,77,12.39,1005.1,1.9,15.1,67,West,Winter,Stormy
25.7,73,11.88,1013.8,3.2,16.9,42,South,Autumn,Stormy
27.0,38,12.23,1022.7,4.4,18.1,94,West,Winter,Cloudy
24.1,96,35.39,1032.6,5.9,21.2,57,East,Autumn,Stormy
26.7,83,28.95,1011.3,3.1,25.2,76,East,Autumn,Rainy
37.6,55,26.79,1016.0,3.0,31.2,58,North,Winter,Sunny
32.9,55,31.95,1024.9,8.0,28.0,45,West,Winter,Sunny
32.0,63,10.28,1008.5,9.7,31.0,67,South,Winter,Stormy
21.4,37,24.72,1005.2,3.9,14.6,39,South,Winter,Stormy
17.9,39,18.4,1032.5,7.2,12.3,12,South,Autumn,Stormy
32.6,77,31.3,1011.2,3.3,24.0,8,South,Autumn,Stormy
32.0,84,12.37,1015.2,9.4,25.9,65,East,Monsoon,Stormy
36.8,83,25.73,997.0,7.1,31.1,98,West,Monsoon,Rainy
20.2,69,35.29,1007.8,8.2,15.8,52,East,Autumn,Stormy
23.2,44,16.09,1031.9,1.4,18.6,75,West,Monsoon,Stormy
11.9,47,2.66,1017.6,6.4,2.4,80,North,Winter,Stormy
21.9,52,20.64,1012.7,5.7,20.5,3,West,Monsoon,Stormy
33.0,91,13.84,1026.9,3.6,28.5,13,South,Winter,Stormy
21.3,75,26.89,996.5,3.4,14.7,84,East,Autumn,Stormy
30.1,68,38.04,1008.9,6.2,25.8,7,South,Monsoon,Stormy
23.5,44,19.42,1035.7,7.4,20.7,96,West,Winter,Cloudy
27.6,82,18.65,1012.5,1.3,24.7,61,West,Autumn,Stormy
15.8,93,26.18,1012.4,6.1,13.5,44,North,Autumn,Stormy
25.7,92,4.14,1024.8,2.5,22.3,91,West,Winter,Rainy
1.1,45,10.14,1025.5,2.3,-7.6,66,West,Winter,Stormy
23.5,99,36.76,1000.0,6.6,18.4,61,South,Autumn,Stormy
12.0,95,26.8,1017.3,3.8,9.6,77,West,Summer,Rainy
34.6,42,0.54,1030.6,5.0,30.8,82,West,Summer,Cloudy
31.2,76,8.19,1006.6,4.2,30.1,69,East,Winter,Stormy
28.7,38,27.31,1009.3,6.8,19.7,35,East,Monsoon,Stormy
37.2,92,30.58,1013.3,5.2,33.1,83,North,Winter,Rainy
17.4,63,33.59,1019.9,9.7,7.6,0,North,Autumn,Stormy
39.0,58,11.69,998.7,4.2,35.5,59,South,Winter,Sunny
32.5,66,37.24,981.9,7.7,24.1,73,South,Summer,Stormy
23.1,72,22.12,1015.2,3.3,20.5,12,East,Winter,Stormy
34.1,93,27.86,1024.7,5.6,33.3,11,East,Summer,Stormy
16.1,53,23.87,1009.9,6.0,15.8,74,East,Monsoon,Stormy
18.4,63,4.91,1006.9,4.0,12.3,99,North,Monsoon,Stormy
20.1,77,38.52,1011.3,5.2,17.0,16,North,Monsoon,Stormy
20.8,41,4.92,1029.0,3.5,16.4,46,West,Winter,Stormy
16.5,52,10.2,1006.4,1.1,8.3,52,North,Summer,Stormy
34.8,42,32.55,1018.7,2.9,32.3,92,West,Winter,Cloudy
22.9,74,24.74,1001.5,7.3,19.8,66,South,Monsoon,Stormy
27.8,94,33.53,1001.9,7.9,19.3,92,North,Winter,Rainy
20.4,76,20.63,1021.5,3.5,15.5,9,South,Summer,Stormy
10.4,87,15.08,1029.3,4.7,2.1,45,West,Autumn,Stormy
27.2,34,36.87,1021.9,1.3,23.5,82,South,Summer,Cloudy
9.7,34,1.45,992.5,3.1,5.7,3,South,Monsoon,Stormy
24.5,89,34.25,1008.8,8.0,22.8,56,North,Monsoon,Stormy
14.1,50,9.23,1015.4,6.5,4.9,37,West,Monsoon,Stormy
40.9,53,33.95,1013.6,2.9,31.9,11,West,Winter,Sunny
32.3,47,5.57,993.8,3.3,22.5,30,East,Summer,Sunny
25.8,50,23.21,1000.0,8.4,21.8,1,North,Winter,Stormy
35.1,83,35.52,1005.0,2.9,26.9,0,North,Monsoon,Stormy
18.2,39,18.94,1012.3,4.0,14.1,80,West,Summer,Stormy
29.3,53,29.86,993.7,7.0,24.8,24,North,Autumn,Stormy
26.6,89,32.19,1019.0,6.1,18.3,4,South,Monsoon,Stormy
27.1,86,29.46,1012.1,5.1,25.3,47,East,Summer,Stormy
35.2,52,37.01,1002.6,9.1,33.0,13,West,Summer,Sunny
30.9,51,17.87,1014.9,3.0,27.8,51,North,Monsoon,Stormy
27.3,97,6.93,998.6,7.7,19.4,73,North,Autumn,Rainy
11.8,63,1.91,1012.5,2.4,8.1,20,South,Summer,Stormy
17.3,99,9.86,995.0,6.5,13.7,24,North,Summer,Stormy
24.0,57,5.73,996.5,8.8,14.0,98,North,Autumn,Cloudy
25.7,68,22.32,1008.5,5.1,21.9,66,South,Monsoon,Stormy
16.0,71,7.4,1005.8,7.5,13.5,81,North,Summer,Stormy
44.3,52,1.56,1016.8,8.4,38.1,49,East,Monsoon,Sunny
37.1,99,1.44,1012.8,2.2,29.1,99,South,Winter,Rainy
29.8,31,33.26,1034.0,7.4,29.1,32,West,Winter,Stormy
25.6,53,23.66,1010.3,9.3,19.4,16,East,Autumn,Stormy
23.3,46,14.32,980.0,6.2,22.9,69,North,Monsoon,Stormy
17.4,94,35.77,992.7,2.7,12.1,33,South,Summer,Stormy
25.6,99,2.81,1001.0,2.1,23.0,25,South,Autumn,Stormy
27.1,98,39.21,1046.8,3.3,24.0,41,North,Winter,Stormy
15.1,89,24.65,1012.6,1.9,10.4,30,West,Monsoon,Stormy
27.7,79,7.34,1024.1,5.6,18.4,50,East,Autumn,Stormy
23.8,41,27.16,1023.1,1.6,16.7,91,North,Autumn,Cloudy
9.7,76,30.54,1000.3,3.0,0.3,35,West,Monsoon,Stormy
18.1,96,17.17,995.1,5.0,11.5,12,South,Summer,Stormy
21.7,94,34.47,1019.4,5.3,21.6,84,South,Summer,Rainy
40.1,56,6.03,990.8,6.1,37.4,89,South,Summer,Cloudy
29.5,77,11.15,1022.8,7.4,20.4,94,North,Monsoon,Stormy
14.3,91,3.74,1011.8,1.4,7.9,79,West,Winter,Rainy
28.9,73,8.44,1019.2,1.7,19.1,94,North,Autumn,Stormy
12.6,48,9.55,1016.0,1.5,11.0,12,North,Monsoon,Stormy
33.7,88,36.71,1016.6,4.8,30.7,93,East,Summer,Rainy
21.2,37,3.12,1014.0,1.4,17.6,31,East,Summer,Stormy
24.3,84,17.1,1015.8,7.7,21.0,4,East,Autumn,Stormy
35.6,76,21.3,1013.5,3.0,33.1,11,West,Autumn,Stormy
14.7,31,35.95,999.2,9.5,10.3,58,South,Autumn,Stormy
13.8,68,39.91,1009.1,5.4,7.4,40,East,Autumn,Stormy
20.3,74,30.14,1034.7,5.0,17.2,36,South,Autumn,Stormy
33.3,61,38.83,1016.1,8.0,32.5,67,West,Monsoon,Stormy
12.8,94,31.48,1024.4,7.4,5.7,47,East,Summer,Stormy
2.3,67,38.53,1003.2,6.5,-2.3,42,East,Summer,Stormy
21.4,40,28.29,1003.0,9.4,15.8,92,South,Monsoon,Cloudy
29.4,39,3.19,1001.0,4.8,24.8,40,North,Winter,Stormy
34.6,88,16.08,999.7,8.3,25.7,55,West,Summer,Stormy
21.3,84,25.86,996.8,4.4,15.7,68,West,Winter,Stormy
21.7,49,14.03,1015.3,8.5,12.5,10,East,Winter,Stormy
34.2,46,10.94,1009.4,3.3,29.1,93,West,Winter,Cloudy
10.0,97,23.1,1021.8,3.6,7.1,8,South,Winter,Stormy
21.9,34,37.34,1009.9,7.1,18.3,27,North,Summer,Stormy
26.5,89,1.4,989.0,2.9,21.3,21,North,Summer,Stormy
28.6,52,30.77,1017.4,3.1,23.3,74,West,Monsoon,Stormy
20.9,75,28.91,992.7,3.7,14.0,84,North,Summer,Stormy
25.3,81,38.56,1015.1,7.1,23.1,5,South,Monsoon,Stormy
5.1,39,37.23,1005.3,9.0,-1.5,25,East,Winter,Stormy
19.7,75,30.49,1015.3,7.1,11.9,15,East,Monsoon,Stormy
28.6,57,20.82,998.6,8.5,21.8,13,West,Monsoon,Stormy
17.1,72,8.17,1020.8,5.9,12.3,34,West,Summer,Stormy
25.5,55,21.81,1013.4,1.6,15.6,41,West,Monsoon,Stormy
28.6,84,30.61,1009.6,1.9,24.6,52,East,Winter,Stormy
22.3,77,35.83,996.1,6.0,21.2,99,West,Summer,Stormy
26.4,58,31.59,1031.1,4.0,18.2,21,North,Summer,Stormy
17.3,56,7.81,1003.9,3.0,15.2,52,East,Summer,Stormy
23.3,47,23.99,1015.6,5.2,16.2,65,South,Autumn,Stormy
29.9,89,13.29,1003.5,7.0,28.1,12,West,Winter,Stormy
26.3,98,0.37,1050.8,4.5,26.1,10,East,Monsoon,Stormy
20.3,50,8.01,1014.5,8.2,18.7,11,West,Autumn,Stormy
26.8,53,4.53,1006.9,7.6,23.0,96,East,Summer,Cloudy
30.7,32,33.71,1019.1,7.6,29.6,85,East,Autumn,Cloudy
8.6,91,10.34,1020.5,9.9,6.6,52,East,Autumn,Stormy
34.3,31,11.39,1016.9,3.7,26.7,8,South,Monsoon,Sunny
22.3,95,38.4,1009.8,6.8,14.6,70,East,Winter,Stormy
28.4,71,15.16,1017.4,8.7,20.2,16,North,Autumn,Stormy
34.6,63,0.38,1011.4,6.2,26.2,60,West,Winter,Stormy
14.0,71,11.35,1012.7,8.1,9.8,9,West,Winter,Stormy
19.3,49,4.77,1005.1,4.7,10.6,37,West,Summer,Stormy
22.7,97,4.11,998.4,6.3,17.4,38,East,Summer,Stormy
18.7,74,3.1,1018.6,1.5,14.0,88,West,Monsoon,Stormy
38.9,71,23.73,1019.1,9.9,31.7,90,North,Monsoon,Stormy
18.1,76,7.57,1026.0,8.2,16.0,93,North,Autumn,Stormy
20.6,34,14.45,1013.5,8.8,12.7,29,North,Summer,Stormy
26.6,78,34.48,1010.8,7.2,22.3,33,South,Winter,Stormy
15.4,66,16.97,998.9,2.7,14.1,32,North,Winter,Stormy
21.8,63,36.63,1012.6,1.3,20.6,31,North,Autumn,Stormy
27.5,99,19.92,1016.6,8.8,25.9,11,West,Summer,Stormy
22.3,47,15.95,994.8,4.6,13.4,86,East,Monsoon,Cloudy
24.3,48,30.02,1023.7,3.4,14.4,92,West,Autumn,Cloudy
20.8,69,2.93,1005.9,6.1,17.2,64,South,Winter,Stormy
12.9,46,3.58,1011.0,4.8,10.0,83,South,Summer,Cloudy
27.6,89,26.08,1019.0,6.9,25.4,9,South,Monsoon,Stormy
39.0,71,19.48,1012.9,5.4,30.8,18,North,Monsoon,Stormy
25.1,94,31.62,1027.0,7.3,23.0,22,North,Winter,Stormy
26.8,82,36.65,1019.3,8.7,17.6,84,North,Winter,Rainy
30.5,36,15.53,1011.5,2.8,23.8,56,East,Winter,Stormy
14.8,34,23.86,981.8,4.0,5.8,98,West,Winter,Cloudy
38.6,53,20.03,1023.0,4.9,33.1,58,North,Monsoon,Sunny
26.6,57,39.26,1001.2,9.7,19.7,95,South,Summer,Cloudy
38.1,91,33.24,1021.5,4.3,31.9,53,East,Monsoon,Stormy
19.1,46,36.47,1017.9,4.4,10.8,73,East,Winter,Stormy
39.5,49,10.17,1011.0,6.9,31.1,1,South,Summer,Sunny
31.2,32,30.9,1022.5,4.8,25.3,99,North,Monsoon,Cloudy
29.4,66,10.62,1018.2,9.6,23.1,47,East,Summer,Stormy
26.9,44,8.35,1016.3,9.1,17.7,5,South,Monsoon,Stormy
23.0,80,37.77,995.8,5.6,13.7,42,North,Summer,Stormy
34.6,77,0.77,1013.4,6.8,28.0,16,East,Monsoon,Stormy
26.1,37,38.62,1000.6,1.5,26.0,78,East,Monsoon,Stormy
9.3,42,5.97,1002.0,7.3,8.3,35,West,Autumn,Stormy
16.1,77,32.78,1009.4,7.4,7.5,23,West,Winter,Stormy
23.5,32,11.04,1027.6,4.2,22.7,60,East,Autumn,Stormy
27.5,94,14.03,1016.7,3.0,25.4,28,East,Monsoon,Stormy
24.5,60,8.67,1017.3,9.2,22.2,77,East,Winter,Stormy
34.8,55,23.42,1020.7,4.8,28.8,57,West,Monsoon,Sunny
9.4,85,13.92,1004.3,6.9,3.6,65,North,Autumn,Stormy
26.1,63,26.3,997.2,1.3,23.2,85,West,Summer,Stormy
10.5,38,0.63,995.5,4.7,8.4,52,South,Summer,Stormy
31.1,91,2.57,1015.3,8.4,23.5,69,East,Winter,Stormy
24.2,42,3.99,1022.9,4.5,14.8,8,South,Autumn,Stormy
28.4,98,16.76,1022.1,6.4,27.9,75,South,Autumn,Rainy
18.1,70,32.59,1004.7,2.9,16.8,41,South,Monsoon,Stormy
35.2,30,35.53,1026.6,4.7,28.8,38,West,Winter,Sunny
33.3,76,9.79,1033.4,9.3,25.3,68,West,Summer,Stormy
29.7,33,22.97,1019.1,6.1,21.8,39,North,Autumn,Stormy
24.0,92,30.73,1027.9,9.1,16.8,58,South,Monsoon,Stormy
29.6,81,11.55,1021.7,9.1,20.7,43,South,Winter,Stormy
19.3,39,16.36,1010.7,9.5,17.1,64,West,Autumn,Stormy
31.8,57,20.96,1006.4,9.1,30.7,73,South,Autumn,Stormy
38.2,35,5.39,996.9,1.0,32.0,10,West,Summer,Sunny
33.6,56,1.04,1008.6,9.4,25.4,90,East,Autumn,Cloudy
19.2,41,6.11,1010.6,2.2,13.4,86,East,Summer,Cloudy
27.9,91,25.07,1010.9,1.4,18.3,83,South,Autumn,Rainy
14.7,81,2.94,1011.9,1.5,6.7,4,North,Monsoon,Stormy
29.6,77,7.59,990.1,4.1,22.6,76,West,Monsoon,Stormy
28.6,96,13.51,1020.8,6.6,28.0,73,East,Monsoon,Rainy
10.0,75,3.11,1022.0,4.6,8.9,48,East,Winter,Stormy
15.7,44,7.67,1016.7,1.2,7.9,50,South,Winter,Stormy
22.7,65,36.45,1001.3,5.3,20.7,35,West,Monsoon,Stormy
22.6,43,0.77,1016.7,5.0,22.3,15,South,Monsoon,Stormy
15.3,32,26.14,1013.2,7.8,6.2,6,West,Monsoon,Stormy
28.1,96,15.38,1017.7,3.5,19.2,95,North,Summer,Rainy
27.0,48,26.91,1028.5,3.0,24.8,88,West,Monsoon,Cloudy
23.4,83,23.55,1011.2,3.3,15.6,43,East,Winter,Stormy
19.0,98,8.94,1014.8,3.7,18.5,25,South,Summer,Stormy
